,score,is_test,truth
1077,2.771544e-09,0,0
793,4.3282586e-09,0,0
1502,4.5255972e-09,0,0
1375,6.4978205e-09,0,0
1586,8.28117e-09,0,0
3314,8.933899e-09,1,0
157,9.41174e-09,0,0
166,1.0768531e-08,0,0
1424,1.2361593e-08,0,0
3509,1.3037034e-08,1,0
1710,1.7343062e-08,0,0
2471,1.786951e-08,1,0
1736,2.1712284e-08,0,0
1747,2.277638e-08,0,0
507,2.6316702e-08,0,0
587,3.0103728e-08,0,0
2658,3.0558667e-08,1,0
990,3.078002e-08,0,0
2151,3.4048742e-08,1,0
294,4.561164e-08,0,0
2599,4.7851856e-08,1,0
1341,5.313018e-08,0,0
2821,5.3635816e-08,1,0
1306,5.4682733e-08,0,0
1203,5.8378024e-08,0,0
3467,6.008736e-08,1,0
1318,6.01494e-08,0,0
882,6.220878e-08,0,0
409,6.8683725e-08,0,0
266,7.1261525e-08,0,0
3557,7.4011695e-08,1,0
1676,7.642097e-08,0,0
1304,7.803771e-08,0,0
2789,7.907937e-08,1,0
1081,8.3741405e-08,0,0
3012,9.0805116e-08,1,0
1793,9.1066326e-08,0,0
3972,9.3108625e-08,1,0
758,9.481382e-08,0,0
2045,9.916315e-08,1,0
465,1.01715145e-07,0,0
833,1.0344312e-07,0,0
1585,1.0400022e-07,0,0
1757,1.0434257e-07,0,0
622,1.0436665e-07,0,0
1472,1.0758476e-07,0,0
3663,1.0792099e-07,1,0
1894,1.08910875e-07,0,0
1810,1.14098874e-07,0,0
2336,1.2045221e-07,1,0
3098,1.2177263e-07,1,0
2524,1.2861666e-07,1,0
1614,1.3253953e-07,0,0
1196,1.4096628e-07,0,0
874,1.4148104e-07,0,0
1815,1.4501694e-07,0,0
1003,1.476704e-07,0,0
3029,1.5870668e-07,1,0
1117,1.6152173e-07,0,0
687,1.7145659e-07,0,0
672,1.77501e-07,0,0
2956,1.7936205e-07,1,0
487,1.8543402e-07,0,0
3516,1.8564741e-07,1,0
354,1.9855538e-07,0,0
1466,2.1254073e-07,0,0
2509,2.1916979e-07,1,0
2124,2.21328e-07,1,0
1276,2.3265225e-07,0,0
131,2.419272e-07,0,0
45,2.5040745e-07,0,0
279,2.5098626e-07,0,0
1526,2.5567135e-07,0,0
1919,2.67546e-07,0,0
1043,2.6999177e-07,0,0
228,2.706564e-07,0,0
41,2.7405503e-07,0,0
2026,2.7523734e-07,1,0
2844,2.8694464e-07,1,0
3119,2.9286878e-07,1,0
3893,2.952632e-07,1,0
1512,2.9632923e-07,0,0
655,3.0214983e-07,0,0
2578,3.0710856e-07,1,0
1366,3.0785074e-07,0,0
1520,3.1611563e-07,0,0
2865,3.2438305e-07,1,0
3756,3.2552936e-07,1,0
1489,3.3171062e-07,0,0
1153,3.3681638e-07,0,0
411,3.4326598e-07,0,0
2737,3.4511663e-07,1,0
2629,3.5002827e-07,1,0
1461,3.6708613e-07,0,0
566,3.698072e-07,0,0
1725,3.7229483e-07,0,0
2975,3.7815332e-07,1,0
3344,4.0723043e-07,1,0
2357,4.1508812e-07,1,0
3039,4.1795923e-07,1,0
1620,4.2106223e-07,0,0
890,4.2438083e-07,0,0
3255,4.2588542e-07,1,0
570,4.3450152e-07,0,0
503,4.348385e-07,0,0
1788,4.4528034e-07,0,0
1844,4.4631176e-07,0,0
1572,4.4636838e-07,0,0
2723,4.4814573e-07,1,0
2243,4.742295e-07,1,0
1850,4.796791e-07,0,0
3132,4.873947e-07,1,0
3707,4.956275e-07,1,0
1165,4.978806e-07,0,0
989,5.02978e-07,0,0
3259,5.069882e-07,1,0
3068,5.189022e-07,1,0
93,5.321974e-07,0,0
2792,5.3957694e-07,1,0
208,5.4533e-07,0,0
2321,5.4828416e-07,1,0
2521,5.5737e-07,1,0
1601,5.6106586e-07,0,0
2216,5.653283e-07,1,0
535,5.664854e-07,0,0
819,5.749214e-07,0,0
3757,5.7948193e-07,1,0
3629,5.839116e-07,1,0
2465,5.8463377e-07,1,0
1016,5.903215e-07,0,0
3951,5.984123e-07,1,0
3014,6.1157766e-07,1,0
254,6.3476404e-07,0,0
291,6.513396e-07,0,0
2156,6.7581095e-07,1,0
2536,6.774319e-07,1,0
1634,7.002062e-07,0,0
2449,7.0396175e-07,1,0
807,7.079791e-07,0,0
1709,7.1143774e-07,0,0
2859,7.13928e-07,1,0
304,7.204015e-07,0,0
862,7.2487484e-07,0,0
1515,7.2937803e-07,0,0
3103,7.5235516e-07,1,0
2949,7.536241e-07,1,0
3793,7.607135e-07,1,0
3066,7.639895e-07,1,0
763,7.648118e-07,0,0
870,7.7207864e-07,0,0
2092,7.8587215e-07,1,0
3632,8.04214e-07,1,0
165,8.1028736e-07,0,0
2935,8.24181e-07,1,0
3919,8.3129333e-07,1,0
3328,8.3476823e-07,1,0
705,8.409889e-07,0,0
315,8.421904e-07,0,0
48,8.4862904e-07,0,0
1106,8.8400463e-07,0,0
2744,8.9534143e-07,1,0
1312,9.0995985e-07,0,0
1911,9.2057996e-07,0,0
1433,9.218266e-07,0,0
921,9.2207716e-07,0,0
1951,9.334473e-07,0,0
1337,9.3655393e-07,0,0
2913,9.570335e-07,1,0
909,9.621087e-07,0,0
345,9.795691e-07,0,0
2677,9.891104e-07,1,0
3409,9.898549e-07,1,0
3312,1.0105147e-06,1,0
967,1.0364906e-06,0,0
1775,1.0487605e-06,0,0
1474,1.0677325e-06,0,0
827,1.0746658e-06,0,0
1918,1.0851189e-06,0,0
887,1.0917372e-06,0,0
3560,1.0925183e-06,1,0
963,1.0939175e-06,0,0
1513,1.0976273e-06,0,0
1519,1.1011448e-06,0,0
1913,1.1182069e-06,0,0
1823,1.1216631e-06,0,0
1780,1.1259845e-06,0,0
98,1.1364846e-06,0,0
2,1.139707e-06,0,0
3353,1.1644956e-06,1,0
2925,1.1694859e-06,1,0
1525,1.1724363e-06,0,0
525,1.230241e-06,0,0
223,1.2637573e-06,0,0
1752,1.2684071e-06,0,0
2939,1.2785797e-06,1,0
1282,1.2821281e-06,0,0
942,1.2877244e-06,0,0
1243,1.2894941e-06,0,0
2763,1.2896822e-06,1,0
538,1.2930308e-06,0,0
1908,1.2991109e-06,0,0
778,1.3009483e-06,0,0
1537,1.3069072e-06,0,0
357,1.3421578e-06,0,0
139,1.3529333e-06,0,0
1232,1.3571138e-06,0,0
958,1.3690288e-06,0,0
101,1.3879181e-06,0,0
3761,1.388367e-06,1,0
3664,1.3951652e-06,1,0
3924,1.443395e-06,1,0
1770,1.4446923e-06,0,0
3587,1.4449803e-06,1,0
2457,1.4452573e-06,1,0
1684,1.453135e-06,0,0
1443,1.4658093e-06,0,0
1446,1.4737595e-06,0,0
444,1.5210608e-06,0,0
2828,1.5259674e-06,1,0
1379,1.5422479e-06,0,0
1635,1.5977595e-06,0,0
3260,1.629005e-06,1,0
2539,1.6557522e-06,1,0
3885,1.6654235e-06,1,0
639,1.679898e-06,0,0
232,1.6803434e-06,0,0
2714,1.6848685e-06,1,0
1503,1.7242912e-06,0,0
896,1.7329293e-06,0,0
1188,1.738919e-06,0,0
3743,1.7527445e-06,1,0
377,1.7815726e-06,0,0
1187,1.7963164e-06,0,0
1834,1.8207488e-06,0,0
1244,1.8314101e-06,0,0
316,1.8563763e-06,0,0
485,1.875615e-06,0,0
1159,1.8835647e-06,0,0
3482,1.8959369e-06,1,0
1400,1.9204804e-06,0,0
3049,1.9532422e-06,1,0
1348,1.9588758e-06,0,0
1670,1.9619195e-06,0,0
1290,1.9680301e-06,0,0
1514,1.9778197e-06,0,0
3763,1.9876277e-06,1,0
1600,1.9931208e-06,0,0
1361,2.0070258e-06,0,0
1760,2.0481516e-06,0,0
3133,2.1168578e-06,1,0
320,2.1172352e-06,0,0
2499,2.1514243e-06,1,0
1797,2.1616045e-06,0,0
3016,2.1688957e-06,1,0
58,2.1720607e-06,0,0
389,2.1998364e-06,0,0
2839,2.2206004e-06,1,0
1730,2.222893e-06,0,0
1146,2.2362183e-06,0,0
2616,2.2844354e-06,1,0
729,2.3194896e-06,0,0
767,2.3224113e-06,0,0
2686,2.3248886e-06,1,0
2617,2.3483171e-06,1,0
2514,2.378506e-06,1,0
1271,2.3872597e-06,0,0
2739,2.4154067e-06,1,0
1034,2.4466606e-06,0,0
2439,2.4856972e-06,1,0
302,2.4963686e-06,0,0
3507,2.5263296e-06,1,0
1743,2.5411734e-06,0,0
2905,2.594018e-06,1,0
850,2.5947231e-06,0,0
2198,2.605768e-06,1,0
847,2.6153507e-06,0,0
77,2.6347197e-06,0,0
2375,2.6695573e-06,1,0
1030,2.68482e-06,0,0
3217,2.6904127e-06,1,0
1449,2.7440203e-06,0,0
159,2.7871101e-06,0,0
716,2.7903122e-06,0,0
1675,2.7937176e-06,0,0
2041,2.808498e-06,1,0
2908,2.8457284e-06,1,0
2595,2.8579236e-06,1,0
2648,2.8736304e-06,1,0
2577,2.9160926e-06,1,0
1703,2.9836772e-06,0,0
2901,2.9997775e-06,1,0
2309,3.0021558e-06,1,0
3027,3.03828e-06,1,0
1010,3.069515e-06,0,0
2052,3.0737187e-06,1,0
1966,3.0955168e-06,0,0
1854,3.1504053e-06,0,0
16,3.151493e-06,0,0
1407,3.153363e-06,0,0
1713,3.1744446e-06,0,0
1090,3.2014696e-06,0,0
3148,3.209987e-06,1,0
746,3.3466742e-06,0,0
1157,3.365693e-06,0,0
1207,3.3967842e-06,0,0
2718,3.4277832e-06,1,0
1126,3.4483544e-06,0,0
84,3.5621451e-06,0,0
171,3.5698888e-06,0,0
3299,3.595322e-06,1,0
252,3.665422e-06,0,0
2244,3.6854997e-06,1,0
1073,3.6966794e-06,0,0
788,3.7033838e-06,0,0
937,3.736807e-06,0,0
752,3.7524308e-06,0,0
1447,3.776156e-06,0,0
1026,3.7785371e-06,0,0
3002,3.8558487e-06,1,0
1260,3.8900944e-06,0,0
2258,3.8959492e-06,1,0
1546,3.9414713e-06,0,0
277,3.9619426e-06,0,0
969,3.9718243e-06,0,0
2594,3.979589e-06,1,0
2729,3.9875445e-06,1,0
1564,4.0265254e-06,0,0
2064,4.070816e-06,1,0
1719,4.090527e-06,0,0
1975,4.0991767e-06,0,0
1100,4.1188678e-06,0,0
3781,4.205167e-06,1,0
3762,4.2333977e-06,1,0
3670,4.2605343e-06,1,0
1802,4.3201308e-06,0,0
2534,4.332558e-06,1,0
1293,4.3327977e-06,0,0
3440,4.4083213e-06,1,0
1465,4.4150866e-06,0,0
1435,4.4247818e-06,0,0
2130,4.445346e-06,1,0
3744,4.5388706e-06,1,0
413,4.655528e-06,0,0
2916,4.6634377e-06,1,0
1903,4.6635e-06,0,0
3928,4.6972355e-06,1,0
1080,4.701502e-06,0,0
772,4.726181e-06,0,0
956,4.7304197e-06,0,0
1206,4.7392973e-06,0,0
462,4.764903e-06,0,0
1632,4.858312e-06,0,0
860,4.967564e-06,0,0
3512,4.975482e-06,1,0
3940,4.9922983e-06,1,0
877,5.008044e-06,0,0
915,5.0854196e-06,0,0
256,5.0856574e-06,0,0
817,5.094784e-06,0,0
995,5.130929e-06,0,0
1262,5.1764164e-06,0,0
2096,5.1787865e-06,1,0
515,5.186699e-06,0,0
437,5.1916527e-06,0,0
3697,5.23324e-06,1,0
361,5.2742844e-06,0,0
1610,5.399885e-06,0,0
3696,5.406615e-06,1,0
3138,5.418239e-06,1,0
1285,5.454967e-06,0,0
3055,5.5302276e-06,1,0
431,5.5432374e-06,0,0
537,5.596632e-06,0,0
1554,5.705796e-06,0,0
715,5.7114744e-06,0,0
463,5.7157627e-06,0,0
1102,5.717153e-06,0,0
2654,5.7208563e-06,1,0
1377,5.8503256e-06,0,0
162,5.8959513e-06,0,0
2804,5.9602303e-06,1,0
1931,6.010048e-06,0,0
3030,6.0233538e-06,1,0
1320,6.0417465e-06,0,0
651,6.1274395e-06,0,0
987,6.211337e-06,0,0
1434,6.3487696e-06,0,0
2938,6.360272e-06,1,0
173,6.3816337e-06,0,0
3371,6.398203e-06,1,0
1051,6.4271235e-06,0,0
695,6.4281226e-06,0,0
3766,6.4562428e-06,1,0
472,6.472456e-06,0,0
3464,6.4810047e-06,1,0
2662,6.574156e-06,1,0
1192,6.601385e-06,0,0
2202,6.606398e-06,1,0
1259,6.6121465e-06,0,0
25,6.6332723e-06,0,0
1103,6.687842e-06,0,0
1048,6.7045607e-06,0,0
1274,6.7119367e-06,0,0
962,6.7299925e-06,0,0
1462,6.74706e-06,0,0
2015,6.753923e-06,1,0
1037,6.7612054e-06,0,0
3857,6.790284e-06,1,0
1429,6.8063623e-06,0,0
1149,6.832689e-06,0,0
2971,6.864928e-06,1,0
3555,6.897234e-06,1,0
1120,6.9122407e-06,0,0
2005,6.956489e-06,1,0
2533,6.9657167e-06,1,0
3501,7.035449e-06,1,0
567,7.037234e-06,0,0
3616,7.0975016e-06,1,0
786,7.104802e-06,0,0
336,7.1076415e-06,0,0
1540,7.112978e-06,0,0
1097,7.1373724e-06,0,0
1477,7.1779327e-06,0,0
1018,7.190896e-06,0,0
1209,7.2110315e-06,0,0
99,7.2526454e-06,0,0
1328,7.2526595e-06,0,0
750,7.2688904e-06,0,0
979,7.272732e-06,0,0
2125,7.3429183e-06,1,0
3849,7.3519923e-06,1,0
3615,7.543995e-06,1,0
625,7.5804646e-06,0,0
1459,7.5998637e-06,0,0
1795,7.653629e-06,0,0
980,7.667357e-06,0,0
859,7.708317e-06,0,0
512,7.728877e-06,0,0
3596,7.740967e-06,1,0
239,7.743167e-06,0,0
3325,7.7734885e-06,1,0
761,7.774964e-06,0,0
2112,7.8561525e-06,1,0
645,7.859479e-06,0,0
1238,7.890068e-06,0,0
1804,7.980036e-06,0,0
1983,8.003655e-06,0,0
1762,8.017199e-06,0,0
759,8.217015e-06,0,0
3622,8.317197e-06,1,0
2205,8.355923e-06,1,0
710,8.369313e-06,0,0
226,8.415798e-06,0,0
650,8.420897e-06,0,0
108,8.480275e-06,0,0
3521,8.499221e-06,1,0
1559,8.6206655e-06,0,0
2194,8.63718e-06,1,0
