-0.57181835,-0.08339433,-0.31494498,-2.0245628,-0.8320571
0.41866672,-0.9661083,1.0260955,-0.52212864,-0.060432978
-0.019144326,1.0934134,0.04981998,0.47079396,1.283883
-0.5431951,2.6692908,1.0572675,0.127621,0.671128
2.2857623,-0.36187473,1.0412338,1.0998195,0.15661386
0.8519618,-0.7832946,0.6330367,0.58731216,-0.7750189
-0.4102524,-1.5590118,1.465003,-1.6343713,0.032000653
0.5372946,-1.5181892,0.98984677,-0.8166038,0.95886827
0.6888554,0.8662989,0.3175285,-0.40910566,0.6238378
0.22092272,0.9619141,-0.06300337,-1.1849765,0.9276963
0.34644794,-0.48701605,0.20446031,-0.26233208,-1.3199664
0.7091361,-0.35876378,-0.9694416,-0.7800777,-0.051137656
0.016183645,-1.6650424,-0.10090315,1.0621543,2.4388766
-0.12787147,1.8037701,-0.17923704,1.3556491,1.7243377
0.6116454,-0.24455231,-1.3341296,-0.49161,0.1427869
0.29958302,0.636603,0.55587274,-0.43110734,0.8647433
0.22253482,-1.5738695,-0.92638075,0.2720176,-0.13264038
-0.35476467,-1.1907625,-1.2656631,0.6319629,-0.9006986
0.02908355,0.56370634,-0.1311736,-2.244138,0.20691317
0.13822238,-0.9732729,-0.07713999,-1.3805009,-0.29756054
0.010745883,1.264376,-1.1835588,-1.0031013,-0.39574987
0.6770415,-1.4301165,-0.70180047,1.0336925,-0.3200134
1.2373242,0.71615845,1.4703357,0.39691806,0.17496255
-0.17651832,-1.700021,-0.21681078,-1.8459547,0.9472623
-1.2937905,-0.4757488,-0.8444322,-2.322235,0.24709986
-0.708955,-1.4342815,-1.4833207,-0.25584567,-0.42890012
-0.3214338,1.0190015,-0.045744106,-0.75032705,0.1695233
-0.66591966,0.5943481,-0.9302017,-0.004025951,0.118835784
-0.73591447,0.37076968,-0.89822316,-2.1072285,0.54816425
1.3024846,-0.9221659,-0.5608066,0.51382834,-0.24302037
2.0814679,0.38438606,-1.3975527,-1.1667634,-1.0477041
0.58332604,1.1518573,-0.63109696,-0.06239169,1.3966613
-1.8258739,0.3585321,-0.27323604,-0.75712925,-1.4281399
-0.88030726,-0.96293706,-0.61731803,0.30259103,-0.953854
-2.2692354,-2.1324866,0.2767303,-2.28794,2.7610123
0.12024762,1.3639463,0.7108381,1.3449533,0.6363786
0.4380396,-0.048130058,-0.5566104,-1.368584,0.5403516
1.6370775,1.3053602,1.9964597,-0.41669476,-0.64139587
1.4632788,0.38448304,-0.9698066,0.7804439,0.5656892
0.53918064,1.5267158,-1.538886,-1.1977035,-0.9429654
0.9294581,0.39973018,2.3839004,-2.92648,1.280934
0.64874804,-0.19101107,-0.67363,0.47440255,0.52327204
-0.2977995,0.3657168,1.0049732,0.50172716,-1.699305
-1.4617772,2.489381,-0.77713394,-1.4102259,0.29436722
-1.3197042,0.4234339,-2.7490222,-0.59492284,-1.3690606
0.3501717,2.3881648,-1.1273099,-0.6903268,-0.1839701
-0.98200566,-0.51199585,-0.7658057,-0.4360094,-2.2675567
0.77244896,0.2915322,0.2660696,0.49868977,-0.5595342
0.6660415,1.3005328,-0.86364603,-0.18511067,-0.13693517
0.58172315,0.4909744,0.6839378,-0.27798152,-0.26135612
0.010963187,1.3847393,-0.098213285,0.023418944,0.086061835
1.6968226,0.758213,-0.5362957,0.5170957,-0.30830577
0.37142897,-0.5455946,-0.16380334,1.0728383,2.0109558
-0.17816709,-1.1221131,-0.8288569,-0.9616806,-0.8548654
0.9501323,-0.5224821,-0.67961335,0.24174733,0.6082479
1.0845542,0.81534654,-0.87566125,-0.40851015,0.116561554
0.55282366,1.1784695,0.05419802,-0.66221094,-0.9623195
-0.6602804,0.9870291,-0.23643477,-1.3508171,-0.37962422
1.0539857,-0.9829356,0.7945421,0.40612185,0.8024256
-0.74190706,-2.9226017,1.2221936,0.27246183,0.13343652
0.2570514,0.66502845,-1.7872905,0.50334114,0.6456093
-1.6990176,-2.0085354,-1.6596223,1.0548059,0.4213279
-0.18833861,-0.3871942,-0.6531831,1.7645355,1.5973623
0.4863745,-0.5140768,-0.86503875,-0.64604783,-0.27889642
1.7354476,-1.7639871,0.58154243,0.94890076,0.8251572
0.1025642,-0.46404758,-0.69057333,0.44482028,0.85194194
0.10129066,-1.6300627,0.5107594,-0.5672445,1.9684749
1.5884095,-0.29536706,1.0613967,-2.6549778,0.13905591
-0.050811864,-1.3772821,-0.07688728,-1.6479759,1.1396347
1.4141666,1.1270761,0.026646052,1.3457469,-0.5172368
0.8160535,-1.5114719,-0.47082573,0.73688054,0.74636805
0.529659,0.510388,-0.7065564,-0.8391611,0.24047832
-3.1343217,-2.5558257,1.4906635,0.60602564,-0.16003
0.6629172,-1.8235549,-0.48004907,1.6710687,-0.3390662
-1.9277544,-0.97499675,-2.1194956,-0.34338856,-0.75406367
0.6077558,0.92534614,-1.4383018,0.81692433,0.13483855
0.025454268,-1.8818051,-0.2680651,-0.36158425,0.73374575
-0.2214418,1.8318077,-0.6761742,0.08949678,1.4747887
-0.31123805,0.55963486,-2.3921485,-0.732433,0.5651348
-2.0194445,-1.3987169,-0.74289876,-0.87307173,0.8960097
0.17275421,-1.6091124,-0.19203307,-1.6965051,-0.35963434
0.1981682,-0.62125504,-1.5525302,0.10499132,0.42082334
-2.3257294,-1.1548373,-2.2431393,-0.23117627,1.3400781
0.2395956,0.51849794,-1.2862072,-0.42466986,1.6439453
-1.4028989,-0.15384543,-1.5311185,-0.67778087,-1.5761458
1.0863712,1.8377348,2.897816,-1.5470548,0.5850628
1.0211887,1.1218218,-0.65959936,-1.1014948,-0.35463777
1.5268251,-0.12252442,0.62692076,-0.23492308,0.40699476
0.15004842,-0.3203575,-0.3652479,-1.0495372,-0.7429088
0.6276239,0.47908926,0.09223156,-0.391847,0.1783408
0.01983355,2.0987904,0.33096224,-1.3717086,0.16375877
-0.5147055,0.15033492,-0.8989377,-0.69072604,-0.4271232
-0.40938765,1.5635682,-0.49058414,0.0033965744,0.33157656
1.6274749,-2.3184383,-0.2640416,-0.13866192,2.0846443
-1.2143368,-1.3064476,-0.23829629,-0.543629,0.6175407
0.07134962,-0.8561303,-1.6018627,-0.50171024,0.110705264
0.067637324,-1.0033891,-0.8678632,-0.48296285,-0.46661702
-0.2590598,-2.4500492,0.98954505,-1.7322403,-0.090982206
