,score,is_test,truth
1926,1.8735554e-08,0,0
3043,2.1867264e-08,1,0
1117,2.744381e-08,0,0
656,3.9688896e-08,0,0
1566,5.6771643e-08,0,0
2845,6.3444205e-08,1,0
2114,6.39101e-08,1,0
1151,6.4690965e-08,0,0
3103,7.6468645e-08,1,0
647,7.853494e-08,0,0
1058,9.670156e-08,0,0
614,9.936062e-08,0,0
2291,1.0639932e-07,1,0
424,1.2868426e-07,0,0
1394,1.3093407e-07,0,0
372,1.3410609e-07,0,0
676,1.4107133e-07,0,0
2425,1.4204426e-07,1,0
849,1.4308776e-07,0,0
1941,1.4398766e-07,0,0
3149,1.4925729e-07,1,0
502,1.5366368e-07,0,0
3729,1.613693e-07,1,0
1234,1.798804e-07,0,0
1386,1.8806179e-07,0,0
2628,1.8898358e-07,1,0
1711,1.9104611e-07,0,0
920,1.9389353e-07,0,0
609,2.141542e-07,0,0
2387,2.7395023e-07,1,0
2079,2.7703862e-07,1,0
1853,2.9104507e-07,0,0
1643,2.996744e-07,0,0
1439,3.1304242e-07,0,0
1823,3.2891336e-07,0,0
686,3.4071877e-07,0,0
454,3.6935182e-07,0,0
642,3.917821e-07,0,0
1654,4.288521e-07,0,0
3482,4.3581207e-07,1,0
1219,4.367128e-07,0,0
2704,4.4759557e-07,1,0
167,5.093381e-07,0,0
662,5.102239e-07,0,0
803,5.733117e-07,0,0
3206,5.9330375e-07,1,0
1550,6.257662e-07,0,0
3154,6.502274e-07,1,0
3351,6.638276e-07,1,0
1032,7.0233693e-07,0,0
2094,7.026277e-07,1,0
2815,8.508024e-07,1,0
221,9.712151e-07,0,0
868,9.86263e-07,0,0
1858,1.021547e-06,0,0
3842,1.1439364e-06,1,0
1395,1.3083038e-06,0,0
1271,1.3179942e-06,0,0
736,1.4487044e-06,0,0
811,1.457457e-06,0,0
2846,1.482993e-06,1,0
2472,1.5290761e-06,1,0
106,1.5456965e-06,0,0
1241,1.5742912e-06,0,0
1980,1.6064348e-06,0,0
2572,1.6200596e-06,1,0
1158,1.6742234e-06,0,0
2467,1.7011758e-06,1,0
1809,1.7329888e-06,0,0
2212,1.7966162e-06,1,0
3854,1.7984041e-06,1,0
987,1.8578995e-06,0,0
724,1.9219608e-06,0,0
358,1.9308509e-06,0,0
1334,1.9316244e-06,0,0
119,2.0735263e-06,0,0
713,2.1148862e-06,0,0
1847,2.1209376e-06,0,0
2256,2.1390326e-06,1,0
3252,2.1703233e-06,1,0
1805,2.1748608e-06,0,0
1082,2.2717995e-06,0,0
2464,2.387569e-06,1,0
3298,2.3946816e-06,1,0
3825,2.4608462e-06,1,0
1407,2.4929284e-06,0,0
3421,2.5122697e-06,1,0
2089,2.5289162e-06,1,0
1243,2.5854083e-06,0,0
443,2.8751874e-06,0,0
1595,2.9842038e-06,0,0
3272,2.9959008e-06,1,0
3207,3.0259384e-06,1,0
418,3.0952658e-06,0,0
2754,3.1226436e-06,1,0
3418,3.1439642e-06,1,0
1468,3.19334e-06,0,0
2618,3.2257174e-06,1,0
922,3.2644073e-06,0,0
3523,3.3595677e-06,1,0
2642,3.561836e-06,1,0
2584,3.5667035e-06,1,0
1071,3.6593237e-06,0,0
2708,3.928539e-06,1,0
486,3.9954384e-06,0,0
