-18.388294,50.666439
14.473746,61.288376
-35.091774,28.677629
51.204903,12.037401
-19.282156,67.313011
13.219006,-6.701293
48.244495,6.629012
-44.974106,14.179093
-45.938873,-7.708302
29.390245,-5.225713
4.340202,41.949677
27.026451,48.602978
31.109655,-21.637848
14.969511,36.955051
-42.595345,-30.219439
4.766355,62.560375
-32.356625,25.160011
-58.313564,23.614347
16.694548,-8.801983
-3.395272,-9.638638
-49.346478,-33.005905
-13.169528,-3.324905
3.681307,42.160397
29.820271,-3.155542
-31.829842,0.728313
-5.629248,16.330858
9.165750,55.124981
21.027079,51.537704
-63.492832,12.383431
-42.408031,40.405132
-46.529202,-26.776985
-8.749377,50.595825
-11.394237,20.272400
-58.968830,-1.420032
-13.214987,-19.427818
-0.981955,61.443253
-25.353794,-9.315254
1.698331,-38.861305
-21.169359,-21.392006
-14.381042,-35.737900
-43.179176,13.956860
-36.898033,-45.971020
16.352777,4.265740
13.675111,54.179249
-56.358932,5.821543
13.684878,-10.356993
30.110596,50.407326
14.785376,58.898197
-30.219461,22.664846
42.517727,-34.982445
-56.272648,-28.434475
-27.871468,-5.928087
18.513889,3.789528
-1.558043,61.473335
-60.671692,20.922813
-51.067699,26.507700
21.410118,3.591852
11.650731,-0.138366
-20.887236,-37.333149
30.559748,-30.950628
-57.008949,12.748742
-48.568256,6.293959
56.137123,10.553483
-2.988956,14.688637
44.697575,15.005927
16.191822,20.892183
46.466507,3.802543
30.673552,51.461025
13.945097,54.249462
-54.572437,14.562154
-10.126463,20.501034
9.132377,48.461205
0.951250,-41.202423
2.501245,-44.132145
34.844662,15.383064
41.380577,-17.582846
1.520806,10.973286
44.972218,17.316725
-11.138509,69.478088
-34.602348,7.325085
-18.000002,49.815098
27.838570,32.752129
-44.752365,26.948462
-31.612900,36.648827
-56.378502,14.856869
-22.326897,31.772877
32.032917,19.700775
24.715687,37.545280
28.020739,1.867922
-56.781212,-4.435697
-57.287758,-13.660040
-5.149504,59.986137
-15.456641,-21.733877
26.625959,33.108547
-29.950693,23.267809
-30.136141,-51.371006
18.127024,25.447752
46.706253,-28.087709
-7.888590,65.826561
-37.006519,16.087021
35.108509,16.876863
-12.211242,-11.862018
42.739422,34.431805
5.125229,13.089608
28.675383,45.338989
18.417799,50.863228
-60.875973,21.470131
31.361023,-23.026056
-23.669540,-20.075968
25.140661,29.742577
9.811158,41.235306
15.653992,58.433731
-16.134113,5.576089
16.545523,23.867252
48.497623,0.391270
28.991409,33.797520
15.545712,58.894123
4.240130,-3.741754
-50.050213,-23.676847
7.523143,47.035316
-15.326321,26.521376
-9.886088,46.969986
28.368128,29.866138
-28.912706,22.804256
22.685383,-21.133743
-0.692354,-36.526100
-34.377850,2.483828
-3.836298,-41.738232
34.646595,-22.965702
27.038160,-25.260918
-62.772175,1.138022
-11.976321,52.404629
-40.151886,1.463944
-20.041805,-41.500134
-14.513079,-35.452641
-22.909786,-22.834332
-11.834149,-26.035110
48.886574,-51.551521
-48.271252,-15.514484
-41.010376,-28.820498
-51.579685,28.512197
32.251015,-23.981691
-12.595865,-28.474192
10.845239,-35.153259
7.068590,22.801777
25.339645,7.893659
15.799457,-18.642431
31.174438,-31.563658
42.641811,26.987448
14.320761,-33.221924
-5.266374,66.731186
-23.289066,43.149666
4.453829,42.826992
-20.373585,21.645231
38.657120,45.409054
18.912275,8.284430
-18.544331,-38.930878
32.111328,16.520588
13.161233,70.855232
-20.180477,-47.815548
-10.269900,22.959137
37.608486,-1.078663
-9.653875,23.032284
2.731641,-44.826855
38.764626,-32.013752
-19.089790,-2.609449
-30.413424,11.379391
-13.790285,-41.548679
-37.721409,46.301868
19.643417,-4.813184
28.010618,13.449525
1.120673,13.306771
-11.009271,20.667635
46.221195,-27.769033
4.891412,60.151005
-47.131161,15.699497
19.544662,16.516449
-52.361904,28.475798
2.368222,48.003551
-53.100880,15.206251
-3.870218,4.580376
5.078368,19.452822
36.310810,45.307575
19.349611,-4.966531
27.306240,-19.600811
-37.291935,49.212372
37.012779,8.653399
-5.002553,18.605040
-15.850679,8.097898
-21.278004,51.753117
-10.329307,67.698029
44.779995,13.846573
-21.103086,33.793514
13.083287,53.418308
-29.491165,-11.512111
41.697388,35.409683
2.912987,-30.349854
-30.721903,14.734449
5.128433,42.048355
-11.805409,-47.403667
23.716522,-30.910486
11.669420,44.429810
14.134122,-26.748322
-27.372295,27.561150
-48.962078,-12.940228
26.288712,19.352829
10.125331,-35.202194
16.884432,-5.030766
-37.457378,-45.597893
30.776085,32.634499
12.747209,69.956474
33.120667,-24.648134
-10.318629,23.973770
-14.564583,71.773026
-31.750261,-16.670719
-21.974331,-19.421644
-24.411390,-40.235836
8.480160,8.441537
-69.828072,2.104870
-71.458023,4.463870
7.829862,15.917330
-21.782948,25.403830
37.657990,46.234306
-66.090828,9.708972
5.786666,20.899332
-17.573244,-34.842716
-46.832996,-27.847956
-29.627026,-30.901358
-36.913761,20.121799
-27.848198,-42.438381
37.873425,51.668324
-42.756348,16.468861
27.244900,-3.650669
10.845200,15.116982
8.698088,40.112251
23.575497,68.769028
-46.092827,-25.642380
13.006391,69.967926
39.787144,-2.857346
-60.878029,13.422276
-2.127267,16.844099
29.627460,32.323040
17.494680,-5.073770
-3.671754,-17.035353
31.278065,10.114927
18.664745,16.434847
-26.870899,7.421235
35.290985,-16.613222
-20.551983,23.164215
-40.454136,-5.166475
-69.598839,3.047503
-49.954830,35.123581
15.989749,11.806871
-15.493399,10.495917
55.407059,23.909210
25.627968,49.070309
25.623030,10.565143
-29.849766,-30.400978
-19.832066,64.211983
-45.411995,44.505074
-65.017677,4.754053
-0.160991,56.413303
-59.852608,20.727272
-29.032471,10.769245
38.796432,39.073650
-1.445407,13.751163
5.155293,-21.960485
54.812565,30.951851
