-1.408116,1.273017,-0.241927,-0.415584,-1.073833
-1.519965,1.033768,-2.304676,-2.948947,0.822914
0.439049,-2.247625,-1.319669,-0.310885,-0.680359
-0.435165,-0.767910,-0.720656,0.183316,-0.692991
-1.805172,-0.663438,-0.390633,-2.108237,-0.760877
-1.677611,-0.625513,-0.910977,-0.101201,-0.450902
1.812253,0.052101,0.702568,0.943912,0.715137
-0.974386,-0.614342,-1.536494,-1.543778,-1.020118
-0.494630,1.011824,-0.215940,1.741723,1.015018
-1.831454,-2.227512,-1.056024,-1.376812,-0.541876
0.763433,1.852686,0.223057,1.079029,1.949115
1.649962,0.108085,0.893196,1.850821,0.272132
1.014961,1.238708,1.132178,0.020206,0.583245
-2.232388,-0.900638,-1.503233,-1.949188,0.283483
0.848178,-0.196071,1.310408,0.857836,0.024974
-1.586726,-0.667793,0.409409,0.070397,-2.543480
0.601048,1.191444,1.169914,0.792011,-0.883433
-0.971100,0.035243,-1.260533,0.042768,-1.159905
2.096696,2.132402,-0.177218,0.297669,0.991239
-0.175565,-1.654937,-0.199230,0.275433,0.423849
-2.604786,-3.014822,2.557528,-2.975208,1.189357
-0.916406,0.851249,-1.135213,-0.464063,1.500143
-1.894447,-1.170910,-1.787238,0.518474,-0.274918
0.977408,-0.409895,-1.309937,0.883605,-0.111091
-0.806719,0.202139,-0.776475,-0.455751,-1.568292
-3.167956,0.161285,-0.760832,0.883861,-0.413823
-0.171414,-1.046661,-1.647944,-2.371129,-0.086201
1.367478,1.683367,0.232915,0.615231,0.869995
0.787491,1.052925,0.532636,-0.236404,2.333067
1.334614,-1.801107,1.864957,0.147466,0.790891
-2.644111,0.318574,-0.111471,-1.133945,-1.064821
-0.507471,-0.578582,-0.603995,-0.357882,0.012057
1.898938,1.373808,2.367749,2.884873,-0.237963
-0.723667,-1.265094,-2.992143,-0.853612,-0.273206
-0.693104,0.070299,0.295422,-2.510398,-2.048877
-1.726402,-0.810870,-1.153060,-0.021551,-1.871076
-0.183397,-2.481121,-0.799486,-1.042276,-1.159849
0.741196,-0.854239,0.080016,-1.624057,-0.341410
0.055073,0.137380,-1.653857,-0.811571,-1.168207
-1.780124,0.617210,0.376305,0.656868,1.081789
-0.741266,1.162909,0.350499,-0.587373,1.986258
-1.762318,0.562652,-1.241922,0.276031,-0.398116
-1.117098,1.922957,-1.637179,-1.989698,-0.163855
-0.497464,0.202895,0.514214,-0.834580,-0.205013
-0.637266,0.114909,1.279745,-0.854332,1.524792
0.666047,-3.656974,-2.044617,-0.553944,-2.431791
-0.160276,2.201389,3.161494,1.740391,-1.726376
2.182147,-0.015105,0.489596,-0.126310,0.051919
-1.522754,-0.575283,-0.247963,-1.286830,-1.415142
-0.508369,0.415232,-0.827820,-0.470305,-0.911027
-1.461498,-0.833376,-0.281701,0.295316,-1.570191
0.114664,1.484825,-0.399490,-0.103562,3.312690
