-23.587896,13.171001,0.000000
48.556744,21.176289,0.000000
45.808414,11.470230,0.000000
31.295389,-30.888439,0.000000
4.289523,11.665043,0.000000
17.307194,-1.631820,0.000000
26.985842,46.147572,0.000000
32.891838,-16.332268,0.000000
-12.195963,22.352318,0.000000
13.632976,22.065710,0.000000
20.937883,-0.173227,0.000000
-24.017933,17.315710,0.000000
49.959747,8.871732,0.000000
1.300153,34.676849,0.000000
1.094556,-30.706497,0.000000
2.572012,24.007980,0.000000
11.383241,25.278984,0.000000
18.141592,43.301380,0.000000
0.074841,-18.938364,0.000000
-17.372663,34.445587,0.000000
17.439777,-5.275803,0.000000
-28.837381,30.745800,0.000000
-2.199481,-4.488137,0.000000
-20.023212,45.378181,0.000000
31.636972,19.994986,0.000000
38.122150,34.714516,0.000000
25.747305,1.481730,0.000000
-0.422157,38.326950,0.000000
39.690575,35.256477,0.000000
6.703634,-58.185135,0.000000
-44.386169,30.952246,0.000000
11.403175,-9.145824,0.000000
14.944261,-15.098746,0.000000
7.490436,-14.404222,0.000000
4.692703,-32.753899,0.000000
39.885693,31.534624,0.000000
6.893002,-7.577640,0.000000
-28.383644,17.311113,0.000000
-6.036977,63.036190,0.000000
-25.705355,32.873825,0.000000
7.078441,49.635967,0.000000
-9.636208,-31.162235,0.000000
-12.882433,22.953300,0.000000
-7.416706,-28.008324,0.000000
1.870644,29.905949,0.000000
60.514759,-6.741268,0.000000
-9.798933,-24.233171,0.000000
34.033707,-20.069189,0.000000
41.283585,27.424229,0.000000
7.926854,49.957249,0.000000
-22.723196,54.580864,0.000000
-20.666529,8.545162,0.000000
30.407335,11.377824,0.000000
60.567604,-10.506127,0.000000
-13.443799,-10.697770,0.000000
23.490299,-10.772076,0.000000
49.839642,17.880360,0.000000
-14.267741,31.784500,0.000000
-13.920943,33.892334,0.000000
49.559093,-16.587288,0.000000
7.411957,17.288309,0.000000
59.407845,-11.857097,0.000000
-11.359445,24.981861,0.000000
39.200191,21.213272,0.000000
10.397228,-9.409967,0.000000
37.268246,26.827814,0.000000
-20.604261,25.780687,0.000000
10.163738,-8.787449,0.000000
-25.798880,-1.281711,0.000000
4.357019,-17.859562,0.000000
26.554646,16.467545,0.000000
-33.224220,-6.200534,0.000000
9.715251,32.501472,0.000000
-34.504604,19.498947,0.000000
-22.526482,50.064064,0.000000
6.314034,38.846092,0.000000
8.655041,-7.830535,0.000000
-7.423673,-3.003667,0.000000
64.170914,-6.447246,0.000000
-21.973976,22.678989,0.000000
2.605846,41.408741,0.000000
3.015487,-30.275070,0.000000
12.091971,22.230684,0.000000
57.379753,-7.794180,0.000000
-18.606209,51.123413,0.000000
10.362286,-13.179611,0.000000
-25.886322,18.561010,0.000000
-8.076078,8.240014,0.000000
38.463669,7.052478,0.000000
31.768681,-13.511330,0.000000
-26.681742,45.755974,0.000000
-10.642890,45.615841,0.000000
-16.339855,-39.801445,0.000000
54.317272,5.086943,0.000000
20.936708,40.229332,0.000000
16.426350,12.230734,0.000000
-6.648153,-4.780813,0.000000
-7.804138,-30.989874,0.000000
-6.450856,63.700367,0.000000
-2.493222,37.837112,0.000000
15.589537,-17.289618,0.000000
53.733109,-6.366844,0.000000
-14.493267,37.585423,0.000000
-0.561142,63.810921,0.000000
-5.760318,11.624518,0.000000
4.972617,12.245481,0.000000
0.540809,16.197985,0.000000
-4.158795,22.414394,0.000000
0.113003,51.160671,0.000000
33.830563,23.100340,0.000000
8.435747,58.017204,0.000000
43.614864,-22.718817,0.000000
-24.828964,29.642200,0.000000
-3.953310,5.553790,0.000000
45.076126,40.827549,0.000000
24.885094,3.848652,0.000000
59.643986,8.063730,0.000000
43.098450,7.451129,0.000000
48.894421,-9.915290,0.000000
-20.871679,46.834728,0.000000
-15.682553,21.216526,0.000000
37.622902,-10.760556,0.000000
-6.485034,44.049728,0.000000
12.202271,5.783415,0.000000
52.674732,-7.340570,0.000000
-28.313719,32.979809,0.000000
36.965462,-30.415554,0.000000
3.457821,-4.886263,0.000000
12.288529,33.382324,0.000000
-14.035387,57.565155,0.000000
